timestamp,1,2,3,4,5,6,7,8
1491432625421,0, -2, -3, 0, -1, 4, -2, -2
1491432625430,-1, -1, -1, 2, 1, -1, -3, -5
1491432625431,0, 0, 0, 0, -2, -1, -10, 2
1491432625437,-3, -5, -2, -1, -2, 2, 0, -4
1491432625452,-1, 4, 1, 0, 1, 2, 5, -1
1491432625459,-3, -2, 1, 0, -2, 2, -8, 1
1491432625460,1, 2, -1, 0, -3, 0, -3, -2
1491432625469,0, -1, -4, -2, 1, -3, 1, 6
1491432625481,-1, 1, -1, 2, 0, 9, 2, 0
1491432625482,0, -2, 1, 0, 1, 1, 1, 1
1491432625489,1, -1, -2, 1, -2, 5, 3, 1
1491432625490,-1, -2, 1, -2, -2, 2, 0, 3
1491432625497,-2, 2, 0, 0, 0, 7, 0, -5
1491432625498,-2, -1, -1, -1, 0, -15, -2, -2
1491432625512,1, -1, 0, 0, 1, -23, 0, 2
1491432625519,1, 1, 1, 1, 1, -1, -12, 1
1491432625527,-5, -2, 0, -3, -3, -3, -3, -6
1491432625528,-3, 0, 1, 0, 1, 1, -6, -5
1491432625541,1, -2, -3, -2, 0, 1, 3, -1
1491432625549,1, -1, -1, -2, -2, 2, 0, 1
1491432625550,1, 2, -2, 0, -2, 4, 1, -2
1491432625556,0, -1, 1, 1, -1, -1, 6, 2
1491432625557,2, -2, -1, 1, -1, 1, -10, 9
1491432625571,-2, -2, -2, 0, -1, -1, -5, -8
1491432625572,0, 2, -2, 0, -3, 2, -4, -6
1491432625586,-1, 1, -3, -4, -6, 2, 2, -2
1491432625588,-1, 0, -1, -4, -2, -1, -7, -8
1491432625601,-1, 3, 0, 0, 3, -1, 14, 1
1491432625609,2, -5, -3, 1, 1, -1, 1, -1
1491432625617,-6, -1, -1, -1, -2, -3, 8, -2
1491432625632,0, -2, 0, -1, -2, -6, 4, 2
1491432625639,-1, -4, -1, 0, -2, -2, -7, -9
1491432625647,-3, -2, -3, -4, -2, 2, -2, -4
1491432625661,-2, -4, -2, -3, 0, 0, -5, 0
1491432625669,-9, -7, -2, -2, 0, 2, 5, -11
1491432625677,1, 1, 1, 2, 1, 2, 1, 2
1491432625692,0, -1, -1, 0, -1, 0, -2, 5
1491432625699,1, 1, 1, -2, 0, -1, -3, 0
1491432625707,0, 1, -1, 0, -3, -1, -7, -1
1491432625721,-1, -4, -5, -3, -4, -8, -8, -6
1491432625730,1, -2, -1, 1, 2, 3, 1, 8
1491432625737,-3, -5, -2, -4, -6, -1, 3, 3
1491432625752,2, 3, 2, -2, 2, 1, 5, 8
1491432625759,0, -3, -2, 0, -1, 1, 0, -3
1491432625767,2, 1, -3, -3, 15, 0, 4, 4
1491432625782,-1, -4, 0, -1, 3, 6, -1, 0
1491432625789,-4, -7, -5, -3, 0, 11, 2, -4
1491432625797,-3, 0, -3, -3, -4, -2, 1, 2
1491432625813,2, 0, 1, 0, -2, -5, 1, 5
1491432625819,-4, 0, 1, 4, -4, -3, -7, -7
1491432625827,3, -1, -2, -2, -5, -1, -1, 4
1491432625842,-2, -6, -5, -7, -2, 1, 0, 7
1491432625852,-2, 0, 1, -1, -4, -5, -7, -5
1491432625857,-2, -6, -4, -3, 0, -3, 1, -5
1491432625872,-5, -6, -2, -1, -5, 8, -4, -16
1491432625879,0, 8, 6, 3, 1, 1, -1, -9
1491432625888,-1, 1, 2, 1, 2, -6, -1, -1
1491432625902,1, -4, -1, 0, -4, -5, -1, 8
1491432625913,-5, -5, -6, -3, -26, -15, -6, -1
1491432625920,2, 0, -1, -4, 0, 1, 8, 6
1491432625932,-2, 1, 0, -3, 5, -4, -4, 4
1491432625941,-5, -2, -1, 1, -1, 2, -6, -12
1491432625948,1, 3, -1, 0, 1, 2, -4, -11
1491432625961,5, 2, 2, 1, 4, 6, 6, 9
1491432625970,1, 2, 3, 2, 2, -5, 2, 1
1491432625977,2, 2, -1, -3, -2, -4, 1, -1
1491432625992,4, 4, -2, 0, -1, 4, 4, 5
1491432625999,-2, -1, 0, 2, 2, -3, -2, -1
1491432626015,2, 0, -1, 0, 20, 5, -7, 0
1491432626022,-3, -1, -3, -2, 5, -4, -5, -7
1491432626030,-2, -5, -3, 1, 1, -1, -4, -5
1491432626044,0, 2, -1, -1, -5, 1, 2, 2
1491432626053,-1, 2, 1, 3, -3, 3, -1, -1
1491432626059,0, -5, 0, -3, -5, 4, 5, 4
1491432626074,0, -2, 0, 0, -8, 0, 1, 1
1491432626081,3, 2, 0, 0, 2, 1, 4, 8
1491432626089,-5, -5, 0, -1, -4, -4, 0, -3
1491432626104,-2, -1, -1, -1, -2, -2, -1, -3
1491432626112,-3, -4, -4, -4, -2, -3, 2, -1
1491432626119,-3, -8, -4, -1, -23, -16, -6, -1
1491432626134,-1, -2, -1, -1, -5, -2, -1, -2
1491432626141,-2, 2, -2, 1, 7, 8, 0, -6
1491432626149,-2, -8, -4, -2, -5, -4, -4, -1
1491432626164,-3, -3, -1, 0, 2, 1, -4, -4
1491432626172,-1, 3, -2, -1, 3, 1, 4, 5
1491432626179,-1, -3, -3, 0, 1, -2, -6, -3
1491432626194,1, 0, 4, 2, 4, -2, 1, 1
1491432626201,-2, -2, -2, -3, 2, 0, -1, -1
1491432626210,-3, 0, -3, 0, -3, 0, -2, -1
1491432626224,0, -1, 2, 3, 6, 0, -3, -4
1491432626233,-1, -2, 1, -4, 0, 1, -1, -5
1491432626240,1, 0, 1, -2, -3, -5, -2, -4
1491432626241,0, -1, -1, -2, 2, 3, 1, -1
1491432626254,-2, -2, -1, 1, 7, 2, -2, 4
1491432626261,1, -3, -2, 0, -3, -1, 1, 6
1491432626269,2, 0, 1, -2, 1, -1, 0, 0
1491432626284,-3, 0, 1, -2, -3, 2, -1, -5
1491432626292,1, 0, -5, 0, -3, -3, 3, 1
1491432626299,0, 3, 0, -1, -1, -3, -2, -2
1491432626314,-1, -2, 1, -3, -4, 1, -1, 0
1491432626321,-2, -3, 0, 0, 0, -3, -1, -3
1491432626330,0, -2, -2, -1, 0, 0, 0, -4
1491432626344,3, 2, -1, 1, 2, -2, 0, -4
1491432626352,0, 0, 3, -3, -4, -3, -2, -3
1491432626366,0, -2, -5, -3, -2, 0, -3, 3
1491432626374,-2, -3, -3, 1, 0, 1, -5, -1
1491432626381,1, -2, -1, -1, -1, -2, 1, 3
1491432626391,-1, -2, -2, -2, -2, 1, -5, -3
1491432626403,-7, -1, -1, 1, 0, -5, -7, -16
1491432626404,-1, -3, -2, 0, 0, -4, -2, -1
1491432626412,1, -1, 0, 0, -3, -2, -1, 0
1491432626421,-3, 0, 0, 0, -1, -3, -1, -3
1491432626434,-2, 1, -1, 0, 2, 3, 1, -1
1491432626441,-1, 1, -1, -1, 0, 1, 2, -1
1491432626450,1, 2, -1, -2, -3, 2, 0, 0
1491432626451,1, -1, 1, -1, -2, -2, 0, 2
1491432626464,-5, -5, 1, -2, -2, 0, -4, -1
1491432626473,-2, -2, 0, -1, 2, 3, -2, 1
1491432626480,-1, -2, -2, -2, -3, -1, 5, 3
1491432626494,-1, -1, -2, 0, -4, -2, -1, -1
1491432626501,-3, -3, -1, -2, 2, 6, 1, -2
1491432626510,-1, 0, -1, 0, -2, -5, -3, -1
1491432626523,-1, -1, 0, 0, 2, -2, -2, -1
1491432626532,-1, -5, -4, -4, 0, 1, 2, -2
1491432626539,-1, -1, 0, 2, 1, -5, 0, -1
1491432626555,-2, -1, -1, -1, -4, 2, 6, 0
1491432626564,2, -3, -4, -3, -3, -2, -3, 2
1491432626569,-2, -2, 0, 0, -3, -4, -3, -6
1491432626584,-1, 2, -1, -3, -3, -2, -4, -3
1491432626592,1, -1, 0, 0, 0, -2, -5, 2
1491432626599,-2, -2, -1, 1, 0, -1, 0, 0
1491432626616,-1, -1, 1, -1, 1, 1, 7, 1
