timestamp,1,2,3,4,5,6,7,8,9,10
1491432625423,-0.835,-0.517,-0.091,-0.164,+0.893,+0.008,-0.427,+6.375,-50.875,-5.375
1491432625444,-0.840,-0.508,-0.091,-0.165,+1.009,-0.035,-0.421,+7.562,-59.312,-1.062
1491432625469,-0.845,-0.501,-0.091,-0.167,+0.975,-0.043,-0.378,+9.062,-59.312,-4.125
1491432625482,-0.849,-0.492,-0.091,-0.169,+0.894,-0.021,-0.452,+10.625,-60.938,-4.062
1491432625504,-0.854,-0.482,-0.090,-0.171,+0.859,-0.015,-0.431,+7.938,-63.688,-3.312
1491432625526,-0.858,-0.476,-0.090,-0.172,+0.868,-0.005,-0.466,+4.375,-43.438,-5.750
1491432625542,-0.859,-0.474,-0.089,-0.173,+0.903,+0.005,-0.479,-1.562,-20.125,-4.188
1491432625564,-0.860,-0.472,-0.088,-0.173,+0.926,+0.031,-0.486,+0.188,-15.438,-0.438
1491432625586,-0.861,-0.471,-0.087,-0.174,+0.909,+0.029,-0.437,-1.312,-15.938,-2.312
1491432625603,-0.862,-0.468,-0.086,-0.175,+0.870,+0.057,-0.475,-1.438,-19.375,-3.125
1491432625624,-0.863,-0.466,-0.084,-0.175,+0.876,+0.062,-0.475,-2.750,-19.250,-0.562
1491432625647,-0.864,-0.464,-0.083,-0.175,+0.926,+0.036,-0.502,-0.938,-17.188,-1.062
1491432625662,-0.866,-0.461,-0.083,-0.175,+0.875,+0.034,-0.514,-0.812,-21.312,+2.375
1491432625685,-0.868,-0.457,-0.082,-0.175,+0.850,+0.024,-0.551,+0.938,-24.500,+3.188
1491432625706,-0.870,-0.454,-0.082,-0.174,+0.865,+0.017,-0.540,+2.125,-24.500,+6.562
1491432625722,-0.872,-0.450,-0.083,-0.174,+0.866,+0.009,-0.563,+4.438,-24.750,+9.250
1491432625744,-0.874,-0.446,-0.084,-0.173,+0.856,-0.001,-0.566,+6.500,-22.938,+11.500
1491432625766,-0.877,-0.441,-0.086,-0.171,+0.885,-0.014,-0.603,+9.250,-33.250,+15.250
1491432625782,-0.881,-0.432,-0.087,-0.171,+0.878,-0.001,-0.624,+12.875,-53.500,+15.125
1491432625804,-0.887,-0.420,-0.089,-0.170,+0.856,-0.026,-0.632,+16.250,-74.562,+17.375
1491432625826,-0.893,-0.407,-0.091,-0.170,+0.845,-0.045,-0.672,+20.750,-77.750,+22.375
1491432625844,-0.898,-0.395,-0.094,-0.168,+0.750,-0.056,-0.680,+20.562,-73.312,+27.625
1491432625867,-0.905,-0.380,-0.097,-0.165,+0.685,-0.062,-0.706,+19.000,-81.438,+33.688
1491432625886,-0.911,-0.366,-0.100,-0.162,+0.636,-0.041,-0.742,+19.750,-76.438,+38.938
1491432625902,-0.917,-0.351,-0.102,-0.157,+0.726,-0.080,-0.778,+12.812,-84.500,+46.062
1491432625924,-0.922,-0.339,-0.106,-0.151,+0.668,-0.078,-0.687,+14.938,-69.750,+49.000
1491432625948,-0.928,-0.325,-0.109,-0.146,+0.636,-0.089,-0.759,+16.750,-77.750,+49.688
1491432625962,-0.932,-0.315,-0.112,-0.140,+0.633,-0.113,-0.698,+12.938,-60.062,+45.875
1491432625984,-0.936,-0.306,-0.115,-0.134,+0.604,-0.152,-0.693,+7.188,-52.000,+47.688
1491432626007,-0.939,-0.298,-0.116,-0.128,+0.601,-0.144,-0.695,+0.562,-44.750,+43.750
1491432626023,-0.941,-0.293,-0.117,-0.122,+0.639,-0.159,-0.726,-3.812,-31.188,+38.688
1491432626045,-0.943,-0.289,-0.118,-0.117,+0.657,-0.182,-0.722,-5.875,-27.312,+34.375
1491432626067,-0.945,-0.284,-0.118,-0.112,+0.634,-0.181,-0.733,-6.812,-30.062,+28.438
1491432626082,-0.946,-0.281,-0.117,-0.109,+0.627,-0.193,-0.756,-9.688,-20.750,+22.375
1491432626105,-0.948,-0.279,-0.117,-0.105,+0.628,-0.189,-0.769,-9.188,-18.000,+18.125
1491432626126,-0.948,-0.277,-0.115,-0.103,+0.659,-0.167,-0.772,-8.750,-13.438,+12.312
1491432626142,-0.949,-0.275,-0.115,-0.102,+0.621,-0.166,-0.797,-6.938,-15.875,+8.812
1491432626165,-0.950,-0.273,-0.114,-0.101,+0.606,-0.175,-0.787,-4.812,-15.000,+6.688
1491432626187,-0.951,-0.271,-0.113,-0.100,+0.585,-0.180,-0.797,-3.562,-15.875,+5.250
1491432626202,-0.952,-0.268,-0.113,-0.100,+0.572,-0.176,-0.806,-3.438,-17.938,+3.625
1491432626225,-0.953,-0.265,-0.112,-0.099,+0.567,-0.175,-0.837,-3.062,-18.250,+3.438
1491432626247,-0.953,-0.262,-0.112,-0.099,+0.556,-0.185,-0.864,-1.062,-14.250,+2.625
1491432626262,-0.954,-0.261,-0.112,-0.098,+0.544,-0.180,-0.841,-1.375,-5.375,+3.562
1491432626285,-0.954,-0.261,-0.112,-0.098,+0.538,-0.176,-0.819,-1.875,-1.188,+2.500
1491432626309,-0.954,-0.261,-0.112,-0.097,+0.565,-0.178,-0.823,-1.500,-1.188,+2.375
1491432626323,-0.954,-0.261,-0.112,-0.097,+0.583,-0.176,-0.826,-0.688,-1.938,+1.125
1491432626345,-0.954,-0.260,-0.112,-0.097,+0.569,-0.183,-0.822,-0.062,-2.250,-0.062
1491432626367,-0.954,-0.260,-0.112,-0.097,+0.548,-0.189,-0.823,-1.125,-1.875,-1.500
1491432626383,-0.954,-0.260,-0.111,-0.097,+0.557,-0.176,-0.813,-2.062,-0.250,-2.562
1491432626405,-0.954,-0.261,-0.111,-0.098,+0.576,-0.173,-0.822,-2.125,-0.062,-2.438
