timestamp,1,2,3,4,5,6,7,8
1491505121163,1, 20, 5, 0, 0, 1, 1, 1
1491505121171,1, 2, 3, -3, 3, -2, -2, 1
1491505121179,1, -7, -2, -1, -1, 0, -2, -4
1491505121194,-2, 4, 2, -1, -1, 0, -2, 0
1491505121201,-2, -11, -3, 0, -2, -2, -2, 0
1491505121216,0, -1, 0, 0, 1, 1, -1, -1
1491505121222,2, 0, -1, -1, -1, 0, 0, -3
1491505121223,-1, -1, 5, -1, -3, 0, 0, -4
1491505121233,-2, -9, -5, 0, -4, -1, 0, -1
1491505121237,2, 21, 6, 1, 1, -1, -1, 0
1491505121238,-2, 11, 7, 3, 1, -1, -1, -1
1491505121253,-2, -2, 0, -1, -1, -3, 0, 0
1491505121260,0, 0, -2, -2, 0, 0, -1, -3
1491505121268,0, -20, -4, -2, 0, 0, 0, -1
1491505121269,1, 24, 5, 1, 0, -2, 0, -2
1491505121283,0, 0, -2, -2, -1, -2, -1, 0
1491505121291,0, -14, -5, -1, -2, 0, 0, -1
1491505121297,-1, -7, -7, -3, 0, 0, 0, 1
1491505121312,0, 5, 12, 2, 0, 0, -3, -2
1491505121313,0, -3, -3, -3, -1, -1, -2, -3
1491505121320,0, -9, -3, -1, 1, -1, 0, 0
1491505121328,0, 3, 2, -1, -1, -1, -2, -3
1491505121343,-1, -1, -1, -1, 0, -2, -1, -3
1491505121350,0, 6, 1, 3, -1, -1, 2, -1
1491505121351,0, -10, -3, -1, -1, 1, 0, 3
1491505121357,-1, -4, -4, -1, -2, 0, -3, 0
1491505121358,1, 0, 0, -1, -2, -1, 0, 0
1491505121373,-1, -3, -1, -2, -1, -1, -1, -2
1491505121382,-2, 0, 0, 0, -3, -1, -1, -2
1491505121389,0, 12, 11, 1, -1, 1, 0, -2
1491505121404,-2, 0, 3, 2, 1, 1, 0, 0
1491505121411,0, 3, -3, 0, -1, 0, -3, -1
1491505121418,-2, -4, -3, -2, -2, 0, -1, -3
1491505121432,-2, 0, -2, -1, 0, 0, 2, 1
1491505121433,-2, -6, -2, 0, 1, -2, 1, -3
1491505121440,0, 5, 0, -1, -1, -1, -1, -3
1491505121448,2, 17, 3, 0, -2, 2, 0, 2
1491505121463,-2, -1, -1, -3, -2, -2, -1, 0
