timestamp,1,2,3,4,5,6,7,8
1491432155753,2, 3, 2, -2, 0, -1, 0, 0
1491432155754,-3, -3, 0, 1, 0, -2, 1, -1
1491432155760,-1, 1, -2, -4, 0, 0, 1, -1
1491432155767,-2, -2, -1, -2, 0, -1, -2, -1
1491432155782,-1, -3, -2, 0, -3, -3, 0, 0
1491432155791,-1, 1, 0, -2, -4, -1, -3, 0
1491432155799,-1, 1, -1, -2, 1, -1, -2, 1
1491432155812,-2, -4, -6, -2, -3, -1, 0, 2
1491432155822,1, 0, -2, -2, -3, -1, 2, -1
1491432155823,2, -1, 2, 0, -1, -2, 2, 1
1491432155827,2, 2, 2, 2, 0, 1, 2, -1
1491432155849,1, -3, 0, 1, 0, 2, 1, 4
1491432155850,1, -1, -2, -1, -1, -1, -1, -3
1491432155864,1, 2, 0, 1, 1, -3, -1, 2
1491432155872,-1, -3, 0, -3, -1, -1, 0, 1
1491432155879,-1, 0, -1, -3, -1, 0, -2, -2
1491432155901,-2, -3, 1, -1, 0, -2, 0, -1
1491432155902,-1, -1, 1, -2, -1, -2, -3, -6
1491432155909,2, 0, -2, -2, 2, 0, 1, 2
1491432155924,-3, 0, -1, -3, -1, -2, 0, -1
1491432155933,1, -1, 3, 1, 0, 0, -1, -3
1491432155939,0, -2, 0, -1, 1, 1, 0, 0
1491432155954,-3, 2, -1, -1, -3, -3, -3, -2
1491432155961,-2, -1, -4, 1, -3, 0, 0, -1
1491432155969,1, 2, -2, -2, -3, -1, -2, -5
1491432155984,2, -2, -1, -3, 0, -2, -3, 1
1491432155992,-1, 0, 0, -1, 0, 0, -1, -1
1491432155999,0, 0, -2, -1, 1, 0, -4, -1
1491432156000,-1, 0, -2, 0, -1, 0, -1, -2
1491432156014,-2, 2, -1, 0, -1, 0, 1, 1
1491432156022,-5, 1, -3, -2, -2, -2, -1, -2
1491432156029,-2, -2, -1, -4, -1, -1, 2, 1
1491432156030,-4, 2, -4, 0, 0, -2, -3, 0
1491432156044,0, -2, 1, -2, 0, -2, -3, -4
1491432156054,2, 0, 3, 1, -2, 2, 1, 2
1491432156059,2, 6, -1, 1, -1, -1, 0, -1
1491432156074,-1, 0, 0, -1, -1, -3, 0, -3
1491432156082,0, -3, 3, 0, -1, 1, 0, -2
1491432156090,-4, 1, 2, -1, -1, -1, -1, 1
1491432156104,-2, 3, 1, 1, -2, 0, 3, 3
1491432156112,-1, 1, 1, -1, 0, 0, -3, -2
1491432156119,-1, 0, 0, 1, 1, -2, 0, -2
1491432156141,1, 0, -1, -1, 0, -2, 1, 1
1491432156142,-1, 1, -3, 1, 0, -1, 0, -5
1491432156143,0, 0, -2, -3, -3, 1, 0, 0
1491432156153,-4, 0, 2, -5, -1, 0, 0, 1
1491432156164,0, -1, 0, 1, -3, -2, -1, -2
1491432156172,1, -7, -1, -1, 0, -2, -3, 0
1491432156179,-2, -4, 1, -1, -1, 3, -2, 0
1491432156198,1, 2, -2, -2, -1, 0, 2, -1
1491432156199,0, -5, -2, 0, 0, 1, -1, 1
1491432156202,-1, -1, -3, -2, 2, -1, -3, 0
1491432156210,1, -1, -3, -3, 1, 0, 0, -1
1491432156224,-3, 2, -2, 3, 1, 0, 2, -2
1491432156232,0, -3, -1, 0, -1, 1, -1, 1
1491432156239,-1, 3, -1, 1, -1, -4, 1, -2
1491432156254,1, -3, -3, 1, -3, -3, -2, -1
1491432156264,1, -4, -2, -1, -2, 1, -2, 1
1491432156271,1, -1, 0, 1, -2, -2, -1, -3
1491432156284,-1, 0, 1, 1, -3, -1, -2, 0
1491432156285,-1, -1, 1, -2, -3, -3, -1, -2
1491432156292,0, -1, -1, -1, 0, -1, 0, 1
1491432156299,0, 0, -1, -3, 1, 0, 0, 4
1491432156314,0, 5, -4, 1, -1, -1, -1, -1
1491432156322,-2, -3, -2, 0, -2, -1, 1, -3
1491432156329,0, 2, -1, -1, -2, 0, -1, -1
1491432156330,-4, -2, -4, -3, 0, -2, 1, 0
1491432156344,3, 2, 1, 1, 1, -2, 0, 2
1491432156353,2, 2, 1, -2, -1, 1, 1, -1
1491432156359,1, -3, -2, -1, -2, 0, -1, -2
1491432156374,0, -4, -3, 0, -2, -3, -1, -1
1491432156381,-1, -4, -1, -2, -2, 2, -2, 0
1491432156389,-3, -3, -5, 1, 1, 0, -1, -3
1491432156404,-3, 1, 0, -1, -1, -3, -2, -2
1491432156412,1, -2, 2, -2, -2, -1, 1, 2
1491432156419,0, -2, -3, -2, -1, 0, -2, -1
1491432156434,1, 2, 2, 1, 1, 0, -6, 0
1491432156442,-3, 0, -2, -3, -1, -1, -1, -4
1491432156449,-5, -1, -4, -4, -3, 0, 2, -3
1491432156464,3, 2, -1, -1, -1, -2, -1, -1
1491432156472,-1, 3, 3, -1, -1, -1, -3, 0
1491432156479,-3, 1, 0, 0, 0, 0, -1, 1
1491432156494,1, -1, 1, 0, -3, 0, 0, -2
1491432156501,1, -2, -1, 1, -2, -2, 3, 1
1491432156510,-2, 0, -1, -1, -1, -2, -4, -2
1491432156524,-3, 0, 1, -2, 1, -2, -1, -1
1491432156532,-1, -1, -2, 0, -1, -1, 0, 1
1491432156539,-1, -1, -4, -2, 0, 2, 0, 0
1491432156554,1, 2, 1, -2, 1, -1, -1, 1
1491432156562,1, -2, 0, 0, -1, -1, 1, 0
1491432156569,-2, 3, 0, -4, -2, -1, -1, -4
1491432156570,-1, -1, -2, -2, 0, -1, 0, 0
1491432156584,-1, -1, 0, -2, -2, -1, 0, 1
1491432156592,-3, -2, -2, 1, -2, -2, -3, -4
1491432156593,-2, 0, 0, -1, -2, -2, 2, 1
1491432156599,-2, -4, -2, 3, -1, 2, -1, 2
1491432156614,-1, 3, 0, 0, 0, 1, -1, -2
1491432156621,1, 2, -1, -2, -2, 0, -2, 2
1491432156629,0, -3, 0, 1, 0, -3, -2, -4
1491432156645,-2, -3, 2, 0, -1, 0, -5, -4
1491432156652,-1, 1, -4, -4, 1, -1, 0, 1
1491432156659,-2, -4, -1, 1, -2, -2, -1, -3
1491432156674,-2, -1, -1, 1, -1, 0, 2, 2
1491432156681,0, 1, 0, 0, -1, -1, -1, 0
1491432156682,0, -4, -1, 0, 1, 0, -2, -2
1491432156691,0, -4, 1, -2, 0, 0, -2, -4
1491432156704,0, 2, 3, -1, -1, 1, -1, -1
1491432156712,-1, -1, -1, 0, -1, -1, -2, -3
1491432156719,0, 4, -1, -2, -3, -3, 0, -3
1491432156734,-4, 4, -1, -1, -2, -1, -2, 0
1491432156741,1, 2, -2, -2, -2, -1, 2, 0
1491432156750,0, -2, -1, -3, 0, 0, 2, -1
