timestamp,1,2,3,4,5,6,7,8,9,10
1491505121170,-0.208,+0.131,-0.448,-0.859,+0.747,-0.413,-0.525,-1.062,-0.062,+0.688
1491505121193,-0.208,+0.131,-0.448,-0.859,+0.749,-0.413,-0.531,-0.938,+0.312,+0.625
1491505121215,-0.208,+0.131,-0.448,-0.859,+0.749,-0.414,-0.523,-0.938,+0.062,+0.250
1491505121233,-0.208,+0.131,-0.448,-0.859,+0.745,-0.414,-0.532,-1.000,-0.500,-0.125
1491505121245,-0.208,+0.131,-0.448,-0.859,+0.749,-0.416,-0.522,-1.000,+0.312,-0.250
1491505121269,-0.208,+0.131,-0.448,-0.859,+0.750,-0.415,-0.525,-1.000,+0.062,-0.438
1491505121289,-0.208,+0.131,-0.448,-0.859,+0.750,-0.418,-0.531,-1.125,-0.250,-0.625
1491505121305,-0.208,+0.131,-0.448,-0.859,+0.749,-0.412,-0.526,-1.000,-0.438,-0.625
1491505121327,-0.208,+0.131,-0.448,-0.859,+0.748,-0.414,-0.522,-1.250,-0.312,-0.375
1491505121349,-0.208,+0.131,-0.448,-0.859,+0.744,-0.414,-0.534,-1.250,-0.062,-0.188
1491505121365,-0.208,+0.131,-0.448,-0.859,+0.748,-0.415,-0.524,-1.438,+0.188,-0.062
1491505121389,-0.208,+0.131,-0.448,-0.859,+0.753,-0.412,-0.526,-1.375,+0.188,-0.312
1491505121411,-0.208,+0.131,-0.448,-0.859,+0.753,-0.413,-0.522,-1.375,-0.312,-0.562
1491505121426,-0.208,+0.131,-0.448,-0.859,+0.748,-0.414,-0.521,-1.188,-0.562,-0.500
1491505121447,-0.208,+0.131,-0.448,-0.859,+0.748,-0.411,-0.531,-1.250,-0.250,-0.062
1491505121472,-0.208,+0.131,-0.448,-0.859,+0.750,-0.417,-0.525,-1.375,-0.062,+0.438
1491505121485,-0.208,+0.131,-0.448,-0.859,+0.750,-0.410,-0.525,-1.625,-0.375,+0.312
1491505121507,-0.208,+0.131,-0.448,-0.859,+0.749,-0.409,-0.528,-1.562,-0.312,+0.688
1491505121530,-0.208,+0.131,-0.448,-0.859,+0.748,-0.410,-0.528,-1.562,-0.062,+0.500
1491505121546,-0.208,+0.131,-0.448,-0.859,+0.748,-0.415,-0.526,-1.625,-0.062,+0.375
1491505121568,-0.208,+0.131,-0.448,-0.859,+0.749,-0.409,-0.532,-1.500,-0.625,+0.000
1491505121591,-0.208,+0.131,-0.448,-0.859,+0.744,-0.410,-0.532,-1.438,-0.438,-0.062
1491505121606,-0.208,+0.131,-0.448,-0.859,+0.746,-0.413,-0.522,-1.250,-0.188,-0.062
1491505121628,-0.208,+0.131,-0.448,-0.859,+0.747,-0.411,-0.530,-1.250,+0.062,-0.125
1491505121649,-0.208,+0.131,-0.448,-0.859,+0.750,-0.412,-0.532,-1.125,-0.188,+0.000
1491505121666,-0.208,+0.131,-0.448,-0.859,+0.753,-0.412,-0.524,-1.312,-0.188,-0.125
1491505121688,-0.208,+0.131,-0.448,-0.859,+0.750,-0.416,-0.525,-1.438,-0.375,-0.250
1491505121710,-0.208,+0.131,-0.448,-0.859,+0.745,-0.416,-0.526,-1.312,-0.375,-0.438
1491505121725,-0.208,+0.131,-0.448,-0.859,+0.746,-0.413,-0.538,-1.500,-0.188,-0.250
1491505121750,-0.208,+0.131,-0.448,-0.859,+0.745,-0.411,-0.532,-1.562,+0.250,-0.188
1491505121769,-0.208,+0.131,-0.448,-0.859,+0.747,-0.412,-0.528,-1.750,+0.062,-0.250
