timestamp,1,2,3,4,5,6,7,8
1491432370600,-2, -2, 0, -1, -2, -1, 1, 1
1491432370606,0, 0, -1, -2, -2, 2, -2, -4
1491432370624,-2, -4, 0, -2, 4, 0, 0, 0
1491432370625,5, 8, 1, 1, 2, -1, 0, -1
1491432370629,-1, -4, 1, 1, -1, -4, -2, -2
1491432370644,-2, -2, -2, -1, -3, -3, -1, -1
1491432370652,-1, 1, 0, 0, -1, -3, 0, 0
1491432370654,0, -2, -4, -1, -2, -3, 0, -2
1491432370659,-1, -3, -2, -1, -1, -2, 0, -1
1491432370666,1, 1, 3, -1, 1, 0, -2, 0
1491432370682,-3, -3, -1, -1, 0, 3, -3, 1
1491432370689,-1, -2, 0, -2, -1, -1, 0, -3
1491432370697,2, 1, 2, 2, -2, 4, -2, 0
1491432370711,-2, -2, -5, -2, -1, -3, -1, 2
1491432370719,-1, -4, -2, -1, 1, -4, -1, -3
1491432370727,-1, 0, 0, 0, 0, 1, -1, -2
1491432370742,1, -1, -1, -3, -3, -1, -1, -1
1491432370749,-1, -1, -3, 1, -3, 0, 0, -2
1491432370757,-2, -2, -2, -1, -5, -1, -2, 2
1491432370771,0, 2, 0, -4, -4, -2, 2, 1
1491432370785,-1, -5, -2, 0, 0, -5, 1, -1
1491432370786,-1, -5, -4, 2, 2, -3, 0, -3
1491432370787,-2, -1, 1, -1, 1, 1, -2, 0
1491432370802,2, -3, -2, -2, 0, -1, -1, -2
1491432370810,-2, -7, -3, 0, 0, 2, 0, -2
1491432370817,-3, -2, -2, 1, -1, -2, 1, -1
1491432370831,0, -2, 0, 0, 3, -2, -2, -1
1491432370839,1, 2, 6, 3, 0, -1, 1, 2
1491432370846,-1, 0, -1, 1, -1, 0, 1, 1
1491432370862,-2, 2, -2, -2, -1, -1, 1, -2
1491432370869,0, 3, 0, -2, -1, -3, -4, -2
1491432370877,-1, 1, 1, -4, -2, 1, -2, -1
1491432370891,-2, -2, -1, -2, -2, -2, 1, -1
1491432370899,-1, 1, 0, 0, 1, -8, -2, -2
1491432370906,0, -1, -1, -2, 1, 1, 1, 2
1491432370922,-2, -1, -3, -5, -5, -1, -2, 5
1491432370928,0, -2, 2, -1, 1, -2, -1, -9
1491432370929,2, -2, 3, 0, 4, -1, 1, 23
1491432370951,-3, 0, -1, 1, 5, 3, -1, -6
1491432370952,-2, -4, -4, -1, -5, -1, 1, 1
1491432370959,-1, -1, -2, -1, 1, -1, -4, -7
1491432370974,-9, -5, -2, 2, -3, -2, -4, -24
1491432370982,-1, -3, -1, -1, -3, -1, -1, -9
1491432371003,3, 0, 0, -2, -1, 0, -2, 0
1491432371006,0, -2, -2, -2, -2, 0, -2, 6
1491432371011,-2, -7, -3, -1, -1, -2, -8, -2
1491432371021,0, -1, -1, -3, 0, 2, 0, 3
1491432371034,0, -2, 0, 0, -1, -4, 0, -2
1491432371051,0, -1, 2, 0, -3, -2, -1, -7
1491432371064,0, 0, -1, 0, 1, -3, 1, 1
1491432371072,0, 3, 0, 0, 2, 0, -1, -1
1491432371079,-2, 3, -2, -3, 1, 1, 0, -6
1491432371094,-3, 5, 0, -1, -3, 0, -1, 5
1491432371103,0, -8, -4, 0, 1, -3, 0, 0
1491432371109,2, -3, -4, -1, -3, 1, 1, -2
1491432371124,1, 4, 2, 0, -3, 1, -1, 3
1491432371131,-3, 5, -1, -2, 0, 0, 2, 5
1491432371139,1, 2, -2, 0, -2, 1, -1, -3
1491432371154,-2, 1, -3, -2, 0, 1, 0, -5
1491432371155,-3, -3, 1, -1, 1, -1, -2, -6
1491432371162,-13, -3, 2, 0, 0, -3, -5, -1
1491432371168,15, -2, -7, -1, -3, -2, 0, 7
1491432371169,3, 1, -1, 0, -1, -2, 0, -1
1491432371184,-2, -4, 0, 1, -4, -2, 0, 1
1491432371191,4, -8, -2, 2, 2, 3, 4, -1
1491432371200,5, -3, -3, 0, -2, -2, 3, 13
1491432371214,1, -1, -2, 0, 0, 1, 0, -6
1491432371222,2, 1, -1, 0, 0, -1, 0, 0
1491432371229,-4, 7, -1, -1, -1, -1, -3, 2
1491432371244,-3, -4, -3, -3, 3, -2, 1, -3
1491432371251,-2, -5, -3, -3, -2, -3, 1, 2
1491432371259,4, 8, 3, 1, -1, 0, -1, -1
1491432371274,-4, 0, 2, -5, -4, 3, -4, 0
1491432371282,5, 11, 4, 1, 0, 2, 3, -1
1491432371289,-1, -2, 2, 1, 0, 0, -1, -1
1491432371305,-5, -7, -1, -3, -4, -3, -1, -9
1491432371311,3, 2, 0, 3, 1, -3, 2, -1
1491432371319,-1, 0, 7, -1, -1, 1, -4, -10
1491432371340,-7, 1, -2, -1, -2, -1, 0, -1
1491432371341,8, -6, 0, -2, -1, 1, -1, -7
1491432371342,3, -6, -1, -1, -1, 1, 3, 10
1491432371348,-6, -4, 1, -3, -3, -4, -8, -11
1491432371349,-6, -9, -4, -3, -3, -3, -1, 4
1491432371365,-2, -9, -4, 2, -3, -1, -1, -2
1491432371371,0, 0, -2, -1, 3, -4, 0, 12
1491432371379,-2, -9, -5, -3, -2, -1, 0, 11
1491432371394,1, 0, 0, -3, -5, -1, -2, 3
1491432371409,-5, -5, -7, -3, -1, -4, -7, -14
1491432371410,-7, 2, -1, 1, 1, -2, 0, -4
1491432371424,0, -4, -1, 0, -1, -1, 0, -2
1491432371431,-2, -3, 1, 0, -3, -1, -3, -8
1491432371441,-6, -5, 1, 0, 0, 2, -5, -13
1491432371454,-9, -1, 0, 0, -1, 2, -5, -36
1491432371462,0, 1, 2, 0, 1, -1, 1, -6
1491432371469,2, -2, -1, -2, 0, -3, -2, 6
1491432371484,0, -1, -1, 1, -1, 1, -1, 12
1491432371498,-8, -5, -4, -1, 3, 4, 2, 6
1491432371500,0, -3, -4, -1, 0, -3, 4, 2
1491432371514,-2, -1, -4, 0, 0, -3, 2, 12
1491432371524,7, 2, 4, -1, -1, -1, 0, 5
1491432371529,-1, 0, 1, 1, -2, -2, 0, -2
1491432371544,-1, 1, -1, 0, 3, 1, -1, -8
1491432371551,7, 1, 0, 0, 1, 5, 0, 30
1491432371559,0, 4, -2, 0, 0, -2, -3, 0
1491432371581,-18, -3, -2, 0, -4, -1, -1, -12
1491432371582,-2, -6, -4, 0, 0, 0, 0, -2
1491432371589,7, -3, -1, -1, -3, -3, 1, 17
1491432371604,-2, 0, 1, -1, -1, -1, -2, -5
1491432371611,0, 2, 1, -4, 2, -2, -2, -26
1491432371619,19, 1, -4, 0, -1, -1, 2, 5
1491432371634,-3, -2, 0, -1, -2, -2, -3, -2
1491432371642,-9, 0, -3, -2, -3, -2, -3, 0
1491432371649,5, -10, -4, -2, -4, -2, -1, 0
1491432371664,-4, 0, 0, 0, -1, 0, -2, 0
1491432371671,-1, 2, 5, 3, 3, 4, 2, -3
1491432371679,-1, -2, -3, -2, 1, 0, 0, 12
1491432371694,0, 2, 2, 0, -4, -3, 1, -9
1491432371702,-3, -6, -1, 0, -3, -2, 0, -2
1491432371709,0, 5, -1, 0, -1, -5, 0, 2
1491432371724,-4, -2, -1, 0, 5, 5, 0, -1
1491432371731,2, -5, -6, 0, 3, 4, -1, -11
1491432371739,-5, -4, -1, -2, -1, -3, 0, -2
1491432371754,-12, 0, -3, -3, -4, -1, -2, -1
1491432371769,-3, -4, -1, 0, -2, -3, -3, -3
1491432371770,-1, 2, -1, 0, 1, -1, 1, 4
1491432371791,1, 0, -1, 1, -1, -2, -1, -3
1491432371792,1, -5, -2, -3, 1, -3, -3, -3
1491432371799,-1, -3, 4, -2, 0, -1, 0, -2
1491432371814,0, 5, 1, -1, -1, -1, -1, -8
1491432371822,-6, -4, -4, -2, -4, -1, 2, -4
1491432371829,-26, -1, 1, 0, 0, -1, -2, 5
1491432371844,-5, 0, -2, 0, -1, -2, -2, -5
