timestamp,1,2,3,4,5,6,7,8,9,10
1491432370141,+0.871,+0.450,+0.103,+0.171,+0.856,-0.031,-0.543,-0.938,-1.250,-0.062
1491432370156,+0.871,+0.450,+0.103,+0.171,+0.857,-0.028,-0.536,-0.875,-1.188,+0.188
1491432370178,+0.871,+0.450,+0.102,+0.170,+0.862,-0.032,-0.545,-0.688,-0.750,+0.312
1491432370201,+0.871,+0.449,+0.102,+0.170,+0.856,-0.027,-0.542,-0.938,-0.875,+0.125
1491432370216,+0.871,+0.450,+0.102,+0.170,+0.859,-0.031,-0.544,-1.062,-0.062,+0.062
1491432370239,+0.871,+0.450,+0.102,+0.170,+0.854,-0.030,-0.543,-1.188,+0.000,+0.062
1491432370261,+0.871,+0.450,+0.102,+0.170,+0.856,-0.029,-0.545,-1.188,-0.188,+0.625
1491432370276,+0.871,+0.450,+0.102,+0.169,+0.857,-0.032,-0.538,-1.062,+0.750,+0.938
1491432370298,+0.871,+0.450,+0.102,+0.169,+0.855,-0.034,-0.539,-1.125,+0.312,+0.875
1491432370321,+0.871,+0.450,+0.102,+0.169,+0.865,-0.028,-0.537,-1.250,-0.312,+1.188
1491432370335,+0.871,+0.450,+0.102,+0.168,+0.854,-0.033,-0.542,-0.875,+0.250,+1.375
1491432370358,+0.871,+0.450,+0.102,+0.168,+0.858,-0.031,-0.544,-0.938,-0.250,+1.125
1491432370380,+0.871,+0.450,+0.102,+0.168,+0.864,-0.037,-0.544,-0.938,+0.250,+1.312
1491432370396,+0.871,+0.450,+0.102,+0.167,+0.855,-0.032,-0.537,-0.875,+0.125,+1.000
1491432370418,+0.871,+0.450,+0.102,+0.167,+0.860,-0.029,-0.543,-0.812,+0.125,+0.750
1491432370441,+0.871,+0.450,+0.102,+0.167,+0.861,-0.038,-0.539,-0.562,+0.438,+0.625
1491432370455,+0.871,+0.450,+0.102,+0.167,+0.858,-0.037,-0.537,-0.750,+0.062,+0.250
1491432370478,+0.871,+0.451,+0.102,+0.166,+0.865,-0.034,-0.539,-0.750,-0.125,+0.062
1491432370501,+0.871,+0.451,+0.102,+0.166,+0.867,-0.037,-0.534,-0.625,-0.312,-0.062
1491432370516,+0.871,+0.451,+0.102,+0.166,+0.860,-0.036,-0.541,-0.688,-0.938,-0.500
1491432370538,+0.871,+0.451,+0.102,+0.166,+0.861,-0.036,-0.540,-0.750,-1.000,-0.188
1491432370561,+0.871,+0.450,+0.101,+0.166,+0.856,-0.035,-0.544,-0.688,-0.938,-0.438
1491432370576,+0.871,+0.450,+0.101,+0.166,+0.854,-0.035,-0.544,-1.000,-0.688,-0.125
1491432370598,+0.871,+0.450,+0.101,+0.166,+0.856,-0.035,-0.538,-1.125,+0.562,+0.250
1491432370621,+0.871,+0.451,+0.101,+0.165,+0.859,-0.034,-0.541,-1.438,+0.188,+0.000
1491432370643,+0.871,+0.451,+0.101,+0.165,+0.866,-0.031,-0.543,-1.250,+0.250,+0.125
1491432370658,+0.871,+0.451,+0.101,+0.165,+0.858,-0.033,-0.540,-0.938,+0.250,+0.250
1491432370681,+0.871,+0.451,+0.101,+0.165,+0.857,-0.033,-0.543,-1.312,-0.250,+0.000
1491432370695,+0.871,+0.451,+0.100,+0.164,+0.859,-0.027,-0.547,-1.375,+0.688,+0.250
1491432370718,+0.872,+0.451,+0.100,+0.164,+0.853,-0.030,-0.546,-1.188,+0.500,+0.750
1491432370741,+0.871,+0.451,+0.100,+0.164,+0.858,-0.031,-0.543,-1.000,+1.125,+1.188
1491432370755,+0.871,+0.451,+0.100,+0.163,+0.858,-0.035,-0.542,-0.688,+2.062,+1.688
1491432370778,+0.871,+0.452,+0.100,+0.163,+0.852,-0.030,-0.542,-0.938,+1.250,+1.875
1491432370801,+0.871,+0.452,+0.101,+0.162,+0.844,-0.029,-0.539,-0.438,+1.625,+3.750
1491432370816,+0.871,+0.452,+0.101,+0.162,+0.881,-0.042,-0.542,+0.125,+4.312,+1.688
1491432370840,+0.871,+0.453,+0.101,+0.161,+0.852,-0.037,-0.537,-0.188,+3.438,+1.125
1491432370862,+0.871,+0.453,+0.101,+0.161,+0.841,-0.031,-0.551,-0.438,+4.000,+2.688
1491432370875,+0.870,+0.455,+0.102,+0.160,+0.866,-0.058,-0.555,-2.000,+10.750,+2.000
1491432370898,+0.869,+0.457,+0.102,+0.159,+0.878,-0.071,-0.523,-4.125,+16.438,-1.562
1491432370921,+0.867,+0.462,+0.101,+0.159,+0.888,-0.044,-0.498,-5.938,+24.375,-6.000
1491432370936,+0.863,+0.468,+0.101,+0.159,+1.007,+0.012,-0.487,-1.188,+32.875,-4.812
1491432370958,+0.859,+0.475,+0.104,+0.160,+1.037,+0.032,-0.491,+13.750,+45.250,-1.125
1491432370981,+0.855,+0.480,+0.109,+0.163,+1.092,+0.062,-0.513,+36.125,+37.250,-4.750
1491432371004,+0.850,+0.485,+0.117,+0.168,+0.948,-0.013,-0.446,+53.688,+38.500,-7.125
1491432371018,+0.842,+0.494,+0.126,+0.175,+0.690,-0.027,-0.421,+60.188,+78.375,-22.938
1491432371048,+0.829,+0.512,+0.137,+0.177,+0.726,-0.113,-0.388,+51.375,+132.625,-8.625
1491432371056,+0.814,+0.534,+0.147,+0.176,+0.750,-0.092,-0.386,+33.125,+167.750,+4.875
1491432371078,+0.798,+0.556,+0.157,+0.170,+0.896,-0.123,-0.305,+22.688,+171.812,+22.812
1491432371100,+0.786,+0.573,+0.163,+0.163,+1.142,-0.082,-0.333,+2.000,+130.562,+23.562
1491432371116,+0.779,+0.583,+0.166,+0.161,+1.174,-0.014,-0.251,+6.375,+73.438,+10.500
1491432371138,+0.778,+0.583,+0.168,+0.163,+1.103,-0.033,-0.252,+16.562,+4.938,-1.188
1491432371161,+0.781,+0.578,+0.170,+0.167,+0.971,-0.082,-0.272,+23.188,-34.938,-5.688
1491432371176,+0.784,+0.571,+0.171,+0.170,+0.863,-0.122,-0.287,+20.375,-37.625,-4.938
1491432371198,+0.786,+0.568,+0.173,+0.172,+0.803,-0.118,-0.283,+13.562,-17.500,-0.062
1491432371221,+0.786,+0.567,+0.175,+0.171,+0.821,-0.090,-0.259,+10.375,+4.938,+7.812
1491432371236,+0.785,+0.569,+0.178,+0.169,+0.887,-0.109,-0.231,+5.688,+21.375,+17.500
1491432371258,+0.783,+0.572,+0.181,+0.164,+0.954,-0.101,-0.239,+0.625,+30.000,+23.438
1491432371281,+0.780,+0.576,+0.185,+0.161,+1.007,-0.075,-0.253,+1.562,+30.438,+25.188
1491432371303,+0.779,+0.577,+0.188,+0.157,+1.052,-0.084,-0.240,+4.812,+17.688,+23.875
1491432371318,+0.780,+0.576,+0.190,+0.156,+1.091,-0.107,-0.231,+5.812,-4.875,+19.625
1491432371341,+0.782,+0.572,+0.191,+0.155,+1.053,-0.122,-0.215,+4.500,-25.250,+14.562
1491432371357,+0.785,+0.568,+0.192,+0.155,+0.990,-0.136,-0.218,+3.625,-33.125,+11.625
1491432371378,+0.788,+0.564,+0.193,+0.154,+0.933,-0.130,-0.224,+1.562,-23.000,+12.312
1491432371408,+0.789,+0.563,+0.194,+0.151,+0.932,-0.146,-0.218,-1.188,-3.688,+15.500
1491432371416,+0.788,+0.564,+0.196,+0.148,+0.979,-0.142,-0.240,-0.750,+11.688,+18.188
1491432371441,+0.787,+0.566,+0.198,+0.145,+1.032,-0.148,-0.234,-1.312,+14.938,+16.688
1491432371460,+0.787,+0.566,+0.199,+0.144,+1.047,-0.153,-0.239,-0.250,+2.500,+12.188
1491432371476,+0.788,+0.564,+0.200,+0.143,+1.015,-0.164,-0.253,+5.188,-11.875,+9.188
1491432371499,+0.789,+0.562,+0.202,+0.143,+0.969,-0.192,-0.245,+8.188,-14.812,+6.438
1491432371520,+0.790,+0.560,+0.204,+0.143,+0.945,-0.202,-0.243,+7.750,-11.438,+6.062
1491432371536,+0.791,+0.559,+0.206,+0.143,+0.937,-0.208,-0.244,+7.250,-3.062,+7.062
1491432371558,+0.790,+0.559,+0.208,+0.142,+0.937,-0.217,-0.254,+6.625,+4.500,+7.125
1491432371581,+0.790,+0.558,+0.210,+0.141,+0.937,-0.221,-0.259,+7.500,+5.375,+7.188
1491432371596,+0.789,+0.559,+0.212,+0.140,+0.950,-0.221,-0.242,+7.438,+5.062,+4.938
1491432371619,+0.789,+0.559,+0.213,+0.140,+0.957,-0.235,-0.222,+5.375,+4.625,+1.688
1491432371642,+0.788,+0.560,+0.214,+0.140,+0.948,-0.231,-0.218,+3.125,+7.938,-2.688
1491432371656,+0.787,+0.562,+0.214,+0.140,+0.937,-0.226,-0.222,+0.812,+11.625,-6.875
1491432371678,+0.785,+0.563,+0.214,+0.141,+0.931,-0.220,-0.207,-0.438,+9.125,-12.188
1491432371701,+0.784,+0.565,+0.212,+0.143,+0.944,-0.198,-0.189,-2.062,+6.562,-21.938
1491432371716,+0.783,+0.567,+0.209,+0.147,+0.958,-0.159,-0.189,-2.250,+2.500,-30.562
1491432371738,+0.783,+0.568,+0.205,+0.151,+0.981,-0.123,-0.204,-3.250,-7.062,-32.750
1491432371768,+0.783,+0.568,+0.200,+0.156,+0.962,-0.105,-0.221,-5.000,-12.625,-35.500
1491432371791,+0.783,+0.568,+0.195,+0.161,+0.925,-0.091,-0.256,-4.750,-5.500,-38.812
1491432371798,+0.782,+0.570,+0.190,+0.167,+0.921,-0.048,-0.269,-1.312,+3.875,-42.125
1491432371821,+0.781,+0.571,+0.186,+0.172,+0.974,-0.034,-0.237,+0.625,-1.062,-40.188
1491432371843,+0.780,+0.572,+0.182,+0.177,+1.009,-0.051,-0.241,+2.188,-2.625,-34.188
1491432371860,+0.779,+0.573,+0.180,+0.182,+1.001,-0.050,-0.263,+5.312,+3.312,-34.188
1491432371880,+0.777,+0.574,+0.177,+0.188,+1.010,-0.027,-0.271,+6.625,+0.875,-32.500
1491432371903,+0.777,+0.573,+0.174,+0.192,+1.055,-0.035,-0.246,+4.312,-8.938,-27.812
1491432371919,+0.777,+0.573,+0.172,+0.195,+1.041,-0.043,-0.244,+2.750,-10.750,-20.625
1491432371941,+0.777,+0.572,+0.171,+0.198,+1.013,-0.039,-0.259,+2.938,-8.188,-17.688
1491432371963,+0.778,+0.571,+0.169,+0.200,+1.028,-0.035,-0.235,+0.938,-9.500,-15.750
1491432371979,+0.778,+0.570,+0.167,+0.202,+1.025,-0.042,-0.231,-0.812,-14.250,-12.750
1491432372001,+0.779,+0.570,+0.166,+0.203,+1.002,-0.041,-0.224,-1.875,-9.938,-12.125
1491432372023,+0.779,+0.569,+0.164,+0.204,+0.999,-0.026,-0.234,-4.062,-6.812,-9.062
1491432372046,+0.780,+0.569,+0.162,+0.205,+0.996,-0.010,-0.250,-4.312,-7.312,-6.062
1491432372061,+0.780,+0.569,+0.161,+0.205,+0.992,-0.003,-0.260,-6.188,-5.688,-4.438
1491432372078,+0.781,+0.568,+0.159,+0.205,+0.990,-0.007,-0.230,-6.938,-10.875,-6.688
1491432372099,+0.782,+0.567,+0.157,+0.206,+0.979,+0.004,-0.267,-6.000,-12.188,-7.125
1491432372120,+0.783,+0.566,+0.155,+0.207,+0.936,-0.009,-0.271,-3.750,-6.750,-6.375
1491432372137,+0.783,+0.566,+0.154,+0.207,+0.950,-0.027,-0.256,-8.500,-6.312,-4.938
1491432372159,+0.784,+0.565,+0.152,+0.206,+0.941,-0.009,-0.289,-8.812,-3.625,-2.500
1491432372181,+0.784,+0.565,+0.151,+0.205,+0.929,-0.016,-0.293,-7.938,-0.188,-1.688
1491432372197,+0.785,+0.565,+0.150,+0.204,+0.947,-0.022,-0.298,-9.688,+0.812,+2.125
1491432372219,+0.786,+0.565,+0.149,+0.203,+0.970,-0.021,-0.296,-8.250,-2.125,+3.875
1491432372248,+0.787,+0.564,+0.148,+0.202,+0.980,-0.019,-0.296,-7.062,-7.438,+1.875
1491432372264,+0.788,+0.562,+0.147,+0.201,+0.964,-0.025,-0.287,-6.875,-13.125,+0.812
1491432372279,+0.790,+0.561,+0.146,+0.200,+0.954,-0.027,-0.275,-7.562,-10.750,-0.750
1491432372300,+0.790,+0.561,+0.144,+0.200,+0.955,-0.014,-0.264,-6.312,-6.875,-2.875
1491432372324,+0.791,+0.561,+0.143,+0.200,+0.969,-0.014,-0.275,-5.375,-3.188,-4.125
1491432372339,+0.791,+0.561,+0.142,+0.200,+0.977,-0.005,-0.283,-5.688,-1.062,-3.875
1491432372361,+0.791,+0.561,+0.141,+0.200,+0.998,+0.006,-0.283,-6.125,-1.562,-3.938
1491432372377,+0.791,+0.561,+0.140,+0.200,+0.995,+0.009,-0.284,-5.250,-4.438,-5.312
1491432372399,+0.791,+0.561,+0.138,+0.200,+0.985,+0.002,-0.278,-6.500,-6.062,-4.438
1491432372420,+0.792,+0.560,+0.136,+0.200,+0.976,+0.014,-0.276,-7.125,-7.812,-3.312
