timestamp,1,2,3,4,5,6,7,8,9,10
1491505383495,-0.090,+0.092,-0.417,-0.900,+0.773,-0.251,-0.600,-3.938,-0.812,+0.125
1491505383515,-0.090,+0.091,-0.417,-0.900,+0.764,-0.245,-0.594,-4.188,-0.625,-0.312
1491505383531,-0.090,+0.091,-0.417,-0.900,+0.762,-0.241,-0.593,-3.625,+0.438,-0.625
1491505383568,-0.090,+0.091,-0.417,-0.900,+0.759,-0.232,-0.593,-2.438,+1.562,-0.938
1491505383575,-0.090,+0.091,-0.418,-0.900,+0.767,-0.227,-0.592,-0.938,+1.375,-1.125
1491505383590,-0.089,+0.091,-0.418,-0.900,+0.767,-0.231,-0.595,+0.500,+1.562,-1.562
1491505383612,-0.089,+0.091,-0.418,-0.899,+0.768,-0.229,-0.597,+0.812,+1.625,-1.375
1491505383635,-0.089,+0.091,-0.418,-0.899,+0.771,-0.236,-0.600,+0.562,+1.062,-1.375
1491505383651,-0.088,+0.091,-0.419,-0.899,+0.772,-0.235,-0.601,-0.375,+0.562,-1.562
1491505383672,-0.088,+0.091,-0.419,-0.899,+0.768,-0.230,-0.603,-0.938,+0.812,-1.625
1491505383696,-0.088,+0.091,-0.419,-0.899,+0.768,-0.232,-0.604,-1.625,+1.312,-1.062
1491505383711,-0.088,+0.090,-0.419,-0.899,+0.769,-0.226,-0.594,-2.062,+0.688,-1.000
1491505383732,-0.088,+0.090,-0.419,-0.899,+0.769,-0.235,-0.602,-2.250,-0.125,-0.562
1491505383755,-0.088,+0.090,-0.419,-0.899,+0.765,-0.240,-0.597,-2.188,-1.000,-0.188
1491505383771,-0.088,+0.090,-0.419,-0.899,+0.763,-0.240,-0.585,-1.875,-1.375,+0.500
1491505383792,-0.088,+0.090,-0.419,-0.899,+0.760,-0.234,-0.592,-0.875,+0.125,+0.812
1491505383815,-0.088,+0.090,-0.419,-0.899,+0.764,-0.229,-0.599,-0.562,+0.562,+1.125
1491505383831,-0.088,+0.090,-0.419,-0.899,+0.767,-0.219,-0.603,-0.438,+0.312,+1.375
1491505383853,-0.088,+0.090,-0.419,-0.899,+0.774,-0.222,-0.594,-0.562,+0.312,+1.125
1491505383875,-0.088,+0.090,-0.419,-0.899,+0.773,-0.230,-0.591,-0.625,+0.125,+1.125
1491505383890,-0.088,+0.090,-0.419,-0.899,+0.770,-0.240,-0.592,-0.750,+0.312,+1.125
1491505383913,-0.088,+0.090,-0.419,-0.899,+0.769,-0.246,-0.596,-1.000,+0.688,+1.188
1491505383935,-0.088,+0.090,-0.419,-0.899,+0.773,-0.237,-0.602,-1.688,+0.312,+1.125
1491505383951,-0.088,+0.090,-0.418,-0.899,+0.766,-0.229,-0.602,-2.062,-0.688,+1.250
1491505383973,-0.088,+0.090,-0.418,-0.900,+0.768,-0.235,-0.598,-2.125,-1.000,+1.188
1491505383995,-0.088,+0.090,-0.418,-0.900,+0.765,-0.240,-0.595,-1.938,-0.750,+1.125
1491505384011,-0.088,+0.090,-0.418,-0.900,+0.770,-0.242,-0.596,-1.812,-0.500,+0.938
1491505384033,-0.088,+0.090,-0.418,-0.900,+0.763,-0.242,-0.595,-1.625,+0.250,+0.500
1491505384055,-0.088,+0.090,-0.418,-0.900,+0.762,-0.233,-0.592,-0.750,+0.875,+0.125
1491505384071,-0.088,+0.091,-0.419,-0.899,+0.771,-0.228,-0.598,+0.125,+1.625,-0.125
1491505384093,-0.088,+0.091,-0.419,-0.899,+0.770,-0.232,-0.596,+0.000,+1.438,-0.375
1491505384115,-0.088,+0.091,-0.419,-0.899,+0.769,-0.238,-0.594,-0.625,+0.562,-0.375
1491505384133,-0.088,+0.091,-0.419,-0.899,+0.769,-0.241,-0.606,-1.312,+0.625,+0.000
1491505384152,-0.088,+0.091,-0.419,-0.899,+0.771,-0.240,-0.594,-2.125,+0.500,+0.250
1491505384175,-0.088,+0.090,-0.419,-0.899,+0.768,-0.233,-0.597,-2.750,+0.125,+0.812
1491505384191,-0.089,+0.090,-0.419,-0.899,+0.758,-0.236,-0.600,-2.812,-0.125,+1.500
1491505384212,-0.089,+0.090,-0.419,-0.899,+0.764,-0.236,-0.600,-2.812,-0.250,+2.188
1491505384235,-0.090,+0.090,-0.418,-0.899,+0.767,-0.237,-0.602,-2.750,-0.188,+2.625
1491505384251,-0.090,+0.090,-0.418,-0.899,+0.771,-0.234,-0.592,-2.750,-0.438,+2.562
1491505384272,-0.090,+0.090,-0.418,-0.899,+0.773,-0.232,-0.592,-2.625,-0.875,+2.375
1491505384295,-0.091,+0.090,-0.418,-0.899,+0.770,-0.234,-0.588,-2.062,-0.750,+2.125
1491505384311,-0.091,+0.090,-0.418,-0.899,+0.770,-0.236,-0.590,-1.125,+0.188,+1.812
1491505384332,-0.091,+0.091,-0.418,-0.899,+0.766,-0.242,-0.600,-0.812,+0.938,+1.562
1491505384355,-0.091,+0.091,-0.418,-0.899,+0.762,-0.239,-0.606,-0.875,+1.312,+1.312
1491505384370,-0.091,+0.091,-0.418,-0.899,+0.774,-0.238,-0.605,-1.438,+0.500,+1.062
1491505384394,-0.091,+0.091,-0.418,-0.899,+0.768,-0.240,-0.605,-2.312,-0.750,+0.938
1491505384415,-0.092,+0.091,-0.418,-0.899,+0.771,-0.242,-0.600,-3.188,-2.000,+0.875
1491505384431,-0.092,+0.090,-0.418,-0.899,+0.768,-0.248,-0.588,-3.312,-2.438,+0.750
1491505384453,-0.092,+0.090,-0.418,-0.899,+0.766,-0.239,-0.583,-2.062,-0.812,+0.688
1491505384475,-0.092,+0.091,-0.418,-0.899,+0.761,-0.236,-0.584,+0.125,+0.812,+0.375
1491505384491,-0.091,+0.091,-0.418,-0.899,+0.762,-0.231,-0.596,+1.875,+2.188,+0.000
1491505384513,-0.091,+0.092,-0.419,-0.899,+0.764,-0.234,-0.601,+2.688,+2.375,-0.375
1491505384535,-0.091,+0.092,-0.419,-0.899,+0.766,-0.241,-0.610,+1.312,+0.812,-0.750
1491505384553,-0.091,+0.092,-0.419,-0.899,+0.768,-0.250,-0.612,-0.625,-0.375,-0.562
1491505384573,-0.091,+0.092,-0.419,-0.899,+0.770,-0.254,-0.602,-2.562,-1.000,-0.625
1491505384595,-0.091,+0.092,-0.419,-0.899,+0.772,-0.252,-0.584,-3.750,-0.938,-0.750
1491505384611,-0.091,+0.091,-0.419,-0.899,+0.775,-0.233,-0.583,-3.000,-0.188,-0.938
1491505384633,-0.091,+0.091,-0.419,-0.899,+0.766,-0.221,-0.596,-1.812,+0.188,-0.875
1491505384655,-0.091,+0.091,-0.419,-0.899,+0.764,-0.219,-0.603,-1.312,+0.625,-0.625
1491505384671,-0.091,+0.091,-0.419,-0.899,+0.764,-0.224,-0.596,-1.062,+0.000,-0.500
1491505384693,-0.091,+0.091,-0.419,-0.899,+0.765,-0.239,-0.593,-0.438,-0.375,-0.250
1491505384715,-0.091,+0.091,-0.419,-0.899,+0.761,-0.258,-0.595,+0.375,+0.625,+0.125
1491505384732,-0.091,+0.092,-0.419,-0.899,+0.759,-0.270,-0.604,+0.188,+1.375,+0.188
1491505384754,-0.091,+0.092,-0.419,-0.899,+0.763,-0.255,-0.608,-0.500,+1.375,+0.062
1491505384775,-0.091,+0.092,-0.419,-0.899,+0.767,-0.237,-0.600,-0.938,+0.750,-0.375
1491505384791,-0.091,+0.092,-0.419,-0.899,+0.776,-0.224,-0.597,-1.188,-0.062,-0.625
1491505384813,-0.090,+0.092,-0.419,-0.899,+0.769,-0.216,-0.594,-1.188,-0.500,-0.938
1491505384835,-0.090,+0.092,-0.419,-0.899,+0.771,-0.223,-0.586,-0.812,-0.688,-0.250
1491505384851,-0.090,+0.092,-0.419,-0.899,+0.768,-0.236,-0.596,-1.062,+1.000,+0.250
1491505384873,-0.090,+0.092,-0.419,-0.899,+0.775,-0.237,-0.597,-1.875,+0.938,+0.562
1491505384895,-0.091,+0.092,-0.419,-0.899,+0.773,-0.244,-0.604,-2.688,-0.250,+0.500
1491505384911,-0.091,+0.091,-0.419,-0.899,+0.772,-0.244,-0.595,-3.000,-0.875,+0.188
1491505384933,-0.091,+0.091,-0.419,-0.899,+0.762,-0.243,-0.589,-2.188,-0.312,+0.000
1491505384955,-0.091,+0.092,-0.419,-0.899,+0.755,-0.245,-0.592,-0.750,+1.188,+0.375
1491505384972,-0.091,+0.092,-0.419,-0.899,+0.763,-0.242,-0.597,-0.188,+2.250,+0.312
1491505384993,-0.091,+0.092,-0.420,-0.898,+0.776,-0.235,-0.599,-0.125,+1.688,-0.062
1491505385015,-0.091,+0.092,-0.420,-0.898,+0.777,-0.236,-0.593,-0.562,+0.562,-0.375
1491505385031,-0.091,+0.092,-0.420,-0.898,+0.777,-0.236,-0.598,-1.125,-0.438,-0.812
1491505385053,-0.091,+0.092,-0.420,-0.899,+0.771,-0.235,-0.597,-1.875,-0.062,-1.062
1491505385075,-0.090,+0.091,-0.420,-0.899,+0.772,-0.231,-0.597,-2.438,+0.312,-1.250
1491505385091,-0.090,+0.091,-0.420,-0.899,+0.773,-0.228,-0.598,-2.812,+0.688,-1.625
1491505385114,-0.090,+0.090,-0.420,-0.899,+0.790,-0.231,-0.591,-3.250,-1.062,-2.750
1491505385135,-0.089,+0.090,-0.420,-0.899,+0.788,-0.230,-0.598,-3.062,-2.000,-4.438
1491505385151,-0.088,+0.089,-0.420,-0.899,+0.760,-0.230,-0.589,-2.688,-0.688,-5.312
1491505385173,-0.088,+0.089,-0.420,-0.899,+0.767,-0.237,-0.601,-2.250,+0.750,-5.250
1491505385196,-0.087,+0.088,-0.420,-0.899,+0.786,-0.227,-0.597,-1.500,+1.750,-6.375
1491505385211,-0.085,+0.087,-0.420,-0.899,+0.781,-0.232,-0.591,-1.625,-0.750,-7.875
1491505385233,-0.084,+0.087,-0.420,-0.899,+0.755,-0.224,-0.587,-0.312,+0.000,-8.125
1491505385255,-0.083,+0.087,-0.421,-0.899,+0.746,-0.220,-0.609,+1.125,+2.438,-7.312
1491505385277,-0.082,+0.087,-0.421,-0.899,+0.767,-0.230,-0.605,+0.688,+3.688,-6.062
1491505385293,-0.081,+0.087,-0.422,-0.899,+0.788,-0.233,-0.595,+0.438,+3.125,-5.688
1491505385316,-0.080,+0.086,-0.422,-0.899,+0.773,-0.222,-0.599,+0.188,+3.250,-5.000
1491505385337,-0.079,+0.086,-0.423,-0.899,+0.757,-0.199,-0.588,+0.812,+4.812,-4.625
1491505385354,-0.079,+0.086,-0.424,-0.898,+0.792,-0.212,-0.585,+0.438,+5.562,-3.938
